RMS_X,RMS_Y,RMS_Z,Band_Power_Z_Low,Band_Power_Z_Mid,Band_Power_Z_High,label
0.009646843037446534,0.008791067903930146,0.0661870819136151,5.947302895657073e-05,4.7229869294218604e-05,9.634998561250215e-07,healthy
0.009670367774034077,0.009587626269894945,0.056415123714211604,2.1667162896475436e-06,5.259561852018683e-05,7.290565254821251e-07,healthy
0.00889782424701637,0.009071496533845627,0.05511026892267139,5.108736180407419e-07,5.332659670023351e-05,7.043668929743583e-07,healthy
0.008938826060301153,0.010243811579870456,0.05640416037372496,9.263533037041202e-06,5.459118918996049e-05,2.400091604361778e-06,healthy
0.00928995026607038,0.008648941708159276,0.05641860927411714,7.951398280603545e-07,5.106006860793001e-05,7.293555535233613e-07,healthy
0.009138142138688006,0.01074711962570641,0.05665564503068327,1.017402619608382e-05,5.455212351887097e-05,7.049406360135699e-07,healthy
0.008997901885619879,0.008955925773264645,0.0531732940673381,7.662729909711782e-07,5.7886823079256296e-05,6.424607510099588e-07,healthy
0.008260754224612641,0.011604996790674262,0.05704614902977329,4.2308703398063776e-05,6.228155501109472e-05,6.775832169452291e-07,healthy
0.008273126932221273,0.00912966695772213,0.05242191107965143,6.623166561612769e-06,6.0808694456561665e-05,8.19929535924076e-07,healthy
0.00870403565973584,0.009001566240374945,0.05292433533812663,9.073465365999338e-07,6.123171984412726e-05,6.491734805903171e-07,healthy
0.00936880354446469,0.010048665544484858,0.05508795063987414,7.934157052345125e-06,5.545005172156729e-05,7.17537886696072e-07,healthy
0.0106044470192061,0.00995648698769613,0.07156081156364576,0.0001749122542896063,6.064469106481471e-05,1.0194450380431305e-06,healthy
0.009340425373934593,0.008963325409616146,0.05333181971730082,1.2271949198122254e-06,6.126660356294346e-05,6.635267245241863e-07,healthy
0.009674535363556183,0.009436757442232532,0.05740655171479352,2.307400514237276e-05,5.358855539226317e-05,8.161560453167156e-07,healthy
0.00928461194723228,0.00954601373532431,0.06345040563650872,7.14591148497029e-05,5.235328680039358e-05,9.403577823251332e-07,healthy
0.009616989758325954,0.00864537273118484,0.05690401088180567,1.0552102969953162e-06,4.923224734315096e-05,6.530489302569605e-07,healthy
0.009179479524529688,0.010138096473922085,0.06114522451018364,5.21860451219812e-05,5.133746334030221e-05,1.1447673326971544e-06,healthy
0.010121997382552953,0.009668894265430404,0.0669654924611792,0.00011757081115872319,5.198874433886234e-05,1.0741170465843935e-06,healthy
0.009019643436397088,0.008919238432304097,0.05628332519924979,5.010597152893561e-07,4.8163961007472e-05,6.916058447380066e-07,healthy
0.009418119154369334,0.009194249617869162,0.056283870646367314,3.6424078685351844e-06,5.168632546044994e-05,6.401047077698276e-07,healthy
0.008954709579408748,0.008776160180463281,0.054766060327931014,7.125458461254072e-06,5.3534928037885606e-05,7.26266706396976e-07,healthy
